gene,CARCASMEAN,GUTMEAN,SIG,PARA ,ORTHO,lethaltc,TRANS,HUMAN
gene12909,20.5797,21.9547,0,0,140,0,0,0
gene12907,24.1006,23.4275,0,1,353,0,0,0
gene12910,12.712,15.6015,0,0,142,0,0,0
gene12911,58.3042,290.426,1,0,7,0,10,0
gene12908,15.4258,14.9667,0,2,580,0,0,0
CUFF.1187,36.1647,33.4446,0,0,106,0,0,0
gene12920,19.5047,23.8343,0,0,137,0,0,0
gene12915,1.54515,0.22666,1,1,353,0,0,0
gene12919,10.1163,13.4308,0,0,104,0,0,0
gene12917,16.8383,20.7984,0,1,301,0,0,0
gene12922,1.58369,12.5824,1,0,33,0,85,0
gene12916,26.7221,27.1862,0,0,157,0,0,0
gene12926,4.60179,4.24581,0,0,6,0,0,0
gene12923,19.774,7.71787,1,1,173,0,0,0
gene12925,585.723,857.516,0,0,73,0,0,0
gene12927,2.00136,0.460501,1,2,241,0,0,0
gene12932,2088.3,2471.9,0,2,368,0,0,0
gene12929,9.39668,8.7861,0,0,124,0,0,0
gene12931,24.4268,32.7695,0,1,295,0,0,0
gene12930,28.5501,6.38326,1,2,580,0,0,0
gene12933,59.5183,51.7021,0,0,6,0,0,0
gene12957,0,0,0,0,186,0,0,0
CUFF.1299,10.7695,2.05863,1,0,154,0,0,0
CUFF.1190,11.6583,11.4328,0,3,370,0,0,0
gene12973,1.89301,1.31435,0,5,184,0,0,0
gene12988,20.2396,29.5057,1,5,359,0,57,0
gene12987,157.543,252.574,1,1,283,0,11,1
gene12936,0.0172488,0.0451214,0,1,11,0,0,0
gene12945,17.2099,7.79749,1,0,142,0,0,0
gene12960,0.317377,0.154862,0,1,139,0,0,0
gene12959,2.46194,0.427678,1,0,6,0,0,0
gene12947,0,0.00873998,0,2,149,0,0,0
gene12981,23.4241,35.2103,1,32,510,0,21,1
gene12949,195.98,253.123,0,2,153,0,0,0
gene12974,2.01042,2.80356,0,35,729,0,0,0
gene12976,0.0878403,0.0867833,0,0,6,0,0,0
gene12980,3.3144,3.5663,0,0,6,0,0,0
gene12951,3.49553,1.41593,1,0,331,0,0,0
gene12940,14.2599,20.2917,0,0,153,0,0,0
gene12946,29.4245,44.6298,1,20,413,0,26,0
gene12984,19.0359,80.0482,1,1,341,0,13,0
gene12975,6.44545,9.45363,0,1,314,0,0,0
gene12939,22.7355,28.9968,0,0,153,0,0,0
CUFF.1189,69.3237,64.4587,0,0,135,0,0,0
CUFF.1192,1.31719,1.23196,0,0,6,0,0,0
gene12968,17.6312,21.9504,0,0,6,0,0,0
gene12948,9.96024,14.6122,0,0,140,0,0,0
CUFF.1195,3.5307,1.65403,1,0,26,0,0,0
gene12965,9.0941,1.21644,1,1,579,0,0,0
gene12963,13.0691,19.6974,0,0,5,0,0,0
gene12938,2.76825,0.715705,1,0,8,0,0,0
gene12953,19.5061,30.7589,0,0,5,0,0,0
gene12967,39.8201,9.50438,1,0,2,0,0,0
gene12941,46.9657,37.8878,0,19,1770,0,0,0
gene12969,46.0422,92.2882,0,0,151,0,0,0
gene12942,9.42001,10.0167,0,115,1322,0,0,0
gene12964,31.6544,7.68567,1,32,510,0,0,0
gene12986,30.2875,29.4856,0,32,510,0,0,0
gene12952,48.7058,65.614,0,0,156,0,0,0
gene12956,149.963,206.357,0,0,101,0,0,0
gene12970,19.9761,21.219,0,2,328,0,0,0
gene12955,0.197885,0,0,2,328,0,0,0
CUFF.1188,86.1537,27.266,1,1,79,0,0,0
gene12961,16.2881,1.40468,1,3,331,0,0,0
gene12944,0.172075,0.135189,0,0,161,0,0,0
gene12971,5.40824,0.549052,1,0,146,0,0,0
gene12983,0.886012,1.40199,0,0,142,0,0,0
gene12998,29.903,49.3625,1,4,500,0,23,1
gene13006,1.25684,0.841579,0,2,4,0,0,0
gene13026,0,0,0,0,3,0,0,0
CUFF.1200,20.9638,21.7712,0,0,27,0,0,0
gene12996,3.09236,1.61436,1,1,275,0,0,0
CUFF.1203,23.166,12.0923,1,0,172,0,0,0
gene13025,0,0.0421707,0,1,172,0,0,0
gene13020,0.00586501,0.0527221,0,0,96,0,0,0
CUFF.1201,8.87202,1.17642,1,1,430,0,0,0
gene12992,101.278,90.4376,0,0,161,0,0,0
gene13005,146.267,178.315,0,0,6,0,0,0
gene13019,8.26226,8.47599,0,1,13,0,0,0
gene12989,0.0198377,0.0128716,0,0,12,0,0,0
gene13022,59.6366,56.188,0,0,5,0,0,0
gene13021,6.68382,0.747978,1,1,4,0,0,0
gene13011,8.29727,11.314,0,2,421,0,0,0
gene13024,23.5346,5.7565,0,0,149,0,0,0
gene12999,16.751,20.4135,0,0,151,0,0,0
gene12991,7.81823,1.08697,1,0,6,0,0,0
gene12993,7.69263,10.2389,0,0,113,0,0,0
gene12990,25.2381,80.9226,1,1,430,0,10,0
CUFF.1198,49.7721,48.8842,0,2,245,0,0,0
gene13023,1.09954,1.45908,0,0,6,0,0,0
gene12997,2.88525,1.758,1,0,142,0,0,0
CUFF.1196,0.521862,0.120634,1,0,162,0,0,0
gene13004,9.29572,17.8389,1,0,152,0,8,0
gene13009,34.0963,37.4913,0,1,13,0,0,0
gene13028,30.4395,14.7826,1,0,141,0,0,0
gene13027,35.024,36.6472,0,0,6,0,0,0
CUFF.1199,68.5148,8.5669,1,0,305,0,0,0
gene13039,0,0,0,18,295,0,0,0
gene13033,0.11524,0.0940362,0,0,7,0,0,0
gene13035,0.0164074,0,0,0,6,0,0,0
gene13034,0,0,0,0,5,0,0,0
gene13032,0.188437,0.171707,0,2,245,0,0,0
gene13042,0.0112875,0.00365928,0,1,317,0,0,0
CUFF.1202,6.92426,2.20947,1,0,2,0,0,0
gene13044,0,0,0,0,6,0,0,0
gene13041,0,0,0,0,2,0,0,0
gene13040,0,0,0,0,145,0,0,0
gene13045,0,0,0,0,143,0,0,0
gene13057,57.7704,38.9286,1,0,64,0,0,0
gene13046,0.399809,0.534035,0,2,182,0,0,0
gene13059,1.9672,1.21272,0,0,137,0,0,0
gene13050,2.00447,1.78369,0,1,515,0,0,0
gene13047,0.0937292,0.0185191,0,0,8,0,0,0
gene13053,0,0,0,0,140,0,0,0
gene13056,5.70161,6.93962,0,0,139,0,0,0
gene13058,14.8668,14.4786,0,0,110,0,0,0
gene13052,2.70246,3.77175,0,0,7,0,0,0
gene13049,9.49478,5.4538,1,0,39,0,0,0
CUFF.1206,0.674534,0.384114,0,0,282,0,0,0
gene13051,9.1582,7.94791,0,7,378,0,0,0
gene13062,7.57948,11.5118,0,7,46,0,0,0
gene13064,97.8318,175.772,1,0,151,0,6,0
gene13071,0.175671,0.106042,0,7,378,0,0,0
gene13060,0.0152641,0.334232,0,1,756,0,0,0
gene13065,0.0746633,0.0404873,0,1,756,0,0,0
gene13066,0.0124904,0.00948848,0,7,378,0,0,0
gene13069,0,0,0,0,32,0,0,0
gene13061,7.56062,9.11051,0,7,378,0,0,0
gene13070,0.0304846,0,0,1,244,0,0,0
gene13068,0.419671,0.443119,0,0,167,0,0,0
gene13072,0.0251857,0,0,0,291,0,0,0
gene13073,0.263007,0.116461,0,0,150,0,0,0
gene13063,21.7875,27.161,0,1,329,0,0,0
CUFF.1213,19.6674,28.2034,0,0,161,0,0,0
gene13079,0.00420129,0.00774036,0,0,73,0,0,0
gene13075,0.814166,0.566867,0,0,153,0,0,0
gene13081,15.8204,6.4768,1,0,2,0,0,0
gene13085,0.587669,0.679077,0,0,5,0,0,0
gene13086,0.0210051,0.0560602,0,0,116,0,0,0
gene13087,0.0340712,0.0420248,0,1,343,0,0,0
gene13082,2.00491,1.44171,0,0,2,0,0,0
gene13083,0.0150806,0.00672213,0,0,95,0,0,0
gene13084,0,0.0111817,0,0,3,0,0,0
CUFF.1207,119.986,15.1969,1,1,285,0,0,0
gene13092,19.5313,4.69472,1,0,2,0,0,0
gene13096,94.3984,184.358,1,0,140,0,36,0
gene13111,0.265715,0.0688867,0,0,5,0,0,0
gene13143,24.4071,17.7421,0,0,69,0,0,0
gene13119,51.7088,62.5664,0,0,14,0,0,0
gene13118,9.67684,12.4423,0,0,5,0,0,0
gene13099,29.366,28.8219,0,0,20,0,0,0
gene13126,32.0135,63.2013,1,4,634,0,7,0
gene13144,387.917,34.0307,1,9,237,0,0,0
gene13098,4.20294,2.95896,0,0,138,0,0,0
gene13104,39.3385,61.6705,1,0,92,0,3,0
CUFF.1210,66.3759,8.94853,1,0,122,0,0,0
CUFF.1209,15.7572,7.41971,1,0,6,0,0,0
gene13103,92.8983,103.428,0,0,159,0,0,0
gene13140,107.463,129.719,0,13,832,0,0,0
CUFF.1211,3.1136,3.73766,0,3,532,0,0,0
CUFF.1208,44.761,8.95188,1,0,104,0,0,0
gene13117,50.3183,47.1111,0,13,832,0,0,0
gene13127,30.837,8.69275,1,0,7,0,0,0
gene13101,36.7304,52.4597,0,0,150,0,0,0
gene13132,0.185621,0.151958,0,0,150,0,0,0
gene13147,9.1459,8.40885,0,0,120,0,0,0
CUFF.1212,5.76891,1.84829,0,0,23,0,0,0
CUFF.1205,22.345,34.5514,0,0,84,0,0,0
gene13152,36.7471,18.8042,1,0,155,0,0,0
gene13150,53.7121,64.8678,0,0,131,0,0,0
gene13151,72.9498,96.0235,0,0,202,0,0,0
gene13107,11.9222,9.61917,0,0,6,0,0,0
gene13106,20.9027,46.7425,1,2,179,0,5,0
gene13130,168.535,262.342,1,0,161,0,4,0
gene13120,0.709217,0.0981593,1,0,6,0,0,0
gene13123,108.929,80.8735,0,0,149,0,0,0
gene13124,409.827,21.9457,1,0,143,0,0,0
gene13131,10.3547,14.8663,0,0,156,0,0,0
gene13108,10.3867,11.5547,0,0,6,0,0,0
gene13102,61.0665,87.1392,0,3,368,0,0,0
gene13141,33.7973,37.1297,0,1,148,0,0,0
gene13109,2.0364,1.70132,0,1,326,0,0,0
gene13135,3.12544,0.536249,1,0,128,0,0,0
gene13145,10.7744,4.13782,1,0,3,0,0,0
gene13110,26.9384,46.2649,1,1,148,0,11,0
gene13139,45.8318,32.4165,0,0,141,0,0,0
CUFF.1215,86.3711,70.7126,0,0,142,0,0,0
gene13125,66.3287,22.6569,1,1,111,0,0,0
gene13115,9.0977,7.22164,0,1,172,0,0,0
gene13113,13.0968,14.6483,0,0,101,0,0,0
CUFF.1214,104.917,52.6785,1,1,10,0,0,0
gene13116,0.0693248,0,0,1,326,0,0,0
gene13097,22.3026,42.0622,1,0,156,0,4,0
gene13142,1.05577,0.159108,1,0,147,0,0,0
gene13153,0,0,0,0,24,0,0,0
gene13154,5.78831,0.433394,1,0,8,0,0,0
gene13159,18.4655,18.312,0,0,154,0,0,0
gene13155,83.9332,162.898,1,1,61,0,48,0
gene13156,16.8568,13.5515,0,1,61,0,0,0
gene13161,19.7559,44.0419,1,72,1461,0,97,0
gene13165,44.7562,76.9993,1,0,6,0,8,0
gene13164,67.3618,59.5172,0,0,149,0,0,0
gene13163,33.3097,70.7086,1,1,344,0,12,0
gene13160,6.31152,2.45006,1,0,153,0,0,0
gene13166,29.7654,21.902,0,2,579,0,0,0
gene13162,1.58557,3.17823,0,1,417,0,0,0
gene13167,47.2379,69.024,1,0,138,0,9,1
gene13185,8.26602,6.98067,0,0,146,0,0,0
gene13177,0.0179588,0.0928504,0,1,312,0,0,0
gene13172,0,0,0,0,144,0,0,0
gene13179,7.57327,9.5485,0,3,134,0,0,0
gene13176,0.0415641,0.0584073,0,0,101,0,0,0
gene13182,0,0.0242167,0,16,2857,0,0,0
gene13180,46.1915,34.3228,0,3,44,0,0,0
gene13174,1.50589,2.06251,0,1,301,0,0,0
gene13175,0,0.0090031,0,3,44,0,0,0
gene13178,0,0,0,1,168,0,0,0
gene13181,0.060209,0.349478,0,0,123,0,0,0
gene13186,1.26193,0.847255,0,1,301,0,0,0
gene13200,1.29837,0.446147,1,1,149,0,0,0
gene13194,1.18333,131.243,1,0,6,0,3,0
gene13187,6.15383,63.1357,1,0,19,0,3,0
gene13198,10.2975,416.214,1,0,2,0,3,0
gene13191,2.16641,54.8338,1,0,159,0,7,0
gene13190,1.23928,32.9465,1,0,149,0,7,0
gene13199,10.5239,74.3104,1,0,153,0,3,0
gene13188,1.9977,85.1482,1,3,134,0,7,0
CUFF.1216,2.36622,41.3763,1,0,146,0,14,0
gene13195,0.225044,5.4467,1,0,151,0,7,0
gene13193,1.25003,32.7452,1,0,9,0,3,0
gene13205,48.3258,96.0124,1,0,155,0,9,0
gene13208,24.733,33.9761,0,3,150,0,0,0
CUFF.1220,31.1002,38.2282,0,0,176,0,0,0
gene13216,20.738,18.7165,0,0,162,0,0,0
gene13214,118.202,183.668,1,0,6,0,9,0
gene13204,18.7315,20.5952,0,0,149,0,0,0
gene13215,4.09318,37.9365,1,0,162,0,9,0
gene13211,41.6055,58.7854,1,0,139,0,10,0
CUFF.1227,6.67106,3.10405,1,3,44,0,0,0
gene13207,57.817,57.3073,0,3,134,0,0,0
gene13212,13.1111,13.3394,0,0,6,0,0,0
gene13218,12.8644,14.2295,0,0,140,0,0,0
CUFF.1219,14.323,18.3298,0,3,44,0,0,0
gene13209,26.7505,31.506,0,1,315,0,0,0
gene13206,2205.88,2628.05,0,0,6,0,0,0
gene13234,0,0,0,0,7,0,0,0
gene13220,0,0,0,0,6,0,0,0
gene13221,0.0271459,0.0705634,0,11,623,0,0,0
gene13227,2.63998,3.40895,0,0,18,0,0,0
gene13225,0.457754,0.491588,0,0,4,0,0,0
gene13229,0.142219,0.0531278,0,0,141,0,0,0
gene13224,2.36007,3.05668,0,0,34,0,0,0
gene13223,0.262933,0.295757,0,0,18,0,0,0
gene13232,3.8401,3.77183,0,0,195,0,0,0
gene13237,24.9131,5.14719,1,1,346,0,0,0
gene13242,167.833,74.3841,1,0,157,0,0,0
gene13240,2.82135,0.497589,1,20,413,0,0,0
gene13238,4.59837,1.16338,1,0,3,0,0,0
gene13241,0.00871453,0,0,0,167,0,0,0
gene13239,8.9144,5.05753,1,0,143,0,0,0
gene13245,9.08802,4.53109,1,1,67,0,0,0
gene13251,18.8778,10.9956,1,0,86,0,0,0
gene13247,1237.87,139.781,1,0,97,0,0,0
gene13246,5.21853,3.03697,1,0,142,0,0,0
gene13243,21.2878,0.284179,1,2,126,0,0,0
gene13244,1.09611,0.429431,1,2,126,0,0,0
gene13248,37.5197,32.955,0,1,160,0,0,0
CUFF.1233,19.1019,10.1575,1,1,297,0,0,0
gene13259,0,0,0,1,377,0,0,0
gene13260,0,0,0,0,127,0,0,0
gene13255,0,0,0,0,139,0,0,0
gene13254,0.0101433,0,0,0,2,0,0,0
gene13262,0.916464,0.242138,1,0,162,0,0,0
gene13256,0,0,0,1,311,0,0,0
gene13257,0,0,0,2,300,0,0,0
gene13265,0,0,0,1,329,0,0,0
gene13275,3.2142,4.77296,0,0,2,0,0,0
gene13268,0.113887,0.0316484,0,0,117,0,0,0
gene13277,1.70811,2.02749,0,0,234,0,0,0
gene13270,0.0397162,0.0641793,0,3,218,0,0,0
gene13279,36.5725,29.5852,0,0,177,0,0,0
gene13278,42.7828,56.9673,0,0,7,0,0,0
CUFF.1239,36.7412,6.79494,1,0,141,0,0,0
CUFF.1223,13.9299,17.9018,0,1,301,0,0,0
gene13300,13.0852,12.2014,0,0,122,0,0,0
gene13298,15.4004,13.421,0,0,167,0,0,0
gene13286,28.515,31.8312,0,1,130,0,0,0
gene13285,18.9109,18.9583,0,0,146,0,0,0
gene13301,29.3943,16.1692,1,0,63,0,0,0
gene13299,63.1476,5.34845,1,0,160,0,0,0
gene13288,5.8068,7.5926,0,0,167,0,0,0
gene13296,0,0.112209,0,2,459,0,0,0
gene13297,50.1977,75.4779,1,0,6,0,10,0
gene13295,0,1.02503,1,0,158,0,0,0
gene13291,6.81018,5.48167,0,0,164,0,0,0
gene13292,11.819,12.7578,0,0,139,0,0,0
CUFF.1226,1.61703,0.753291,0,0,6,0,0,0
gene13287,16.6039,27.6405,1,1,290,0,4,0
gene13294,68.0184,44.1901,1,0,119,0,0,0
gene13312,0.714509,0.690539,0,0,152,0,0,0
gene13305,0,0,0,19,591,0,0,0
gene13306,282.991,0.922094,1,1,368,0,0,0
CUFF.1265,187.546,67.8223,1,0,154,0,0,0
gene13310,0,0,0,0,110,0,0,0
gene13307,0.0248373,0,0,115,1322,0,0,0
CUFF.1230,26.2296,40.5331,1,0,158,0,44,0
gene13315,22.901,9.44239,1,0,149,0,0,0
gene13316,0.497073,0.515859,0,0,150,0,0,0
gene13319,0.0831759,2.5239,1,1,342,0,13,0
CUFF.1229,0.103619,0,0,224,9884,0,0,0
gene13325,2.07852,0.773082,1,4,436,0,0,0
gene13329,43.4242,48.9257,0,224,9884,0,0,0
gene13328,8.89788,12.5081,0,1,145,0,0,0
gene13322,16.3486,56.1772,1,1,183,0,56,0
CUFF.1231,0.623093,0.038746,1,0,127,0,0,0
gene13327,23.5313,36.9305,1,4,453,0,8,0
gene13324,18.2767,231.766,1,0,15,0,64,0
gene13331,0,0,0,7,1692,0,0,0
gene13337,6.02401,0.209163,1,0,146,0,0,0
gene13338,0.320995,0.2417,0,0,147,0,0,0
gene13339,20.048,8.2654,1,4,829,0,0,0
gene13332,0,0,0,0,147,0,0,0
gene13335,15.6716,17.5522,0,4,453,0,0,0
CUFF.1232,14.7179,11.518,0,0,108,0,0,0
gene13333,0.665198,0.140433,0,0,7,0,0,0
gene13336,48.662,42.205,0,1,273,0,0,0
gene13352,6.17908,2.80022,0,0,162,0,0,0
gene13364,113.112,179.188,1,0,7,0,5,0
gene13361,4.98954,1.27383,1,4,453,0,0,0
gene13350,0.0154587,0.00888878,0,0,100,0,0,0
gene13366,26.1459,26.6803,0,0,10,0,0,0
CUFF.1242,18.8099,12.4757,1,1,1422,0,0,0
gene13346,0,0,0,0,205,0,0,0
gene13348,0,0.0109278,0,1,3,0,0,0
gene13358,9.7961,7.95468,0,2,227,0,0,0
gene13365,14.368,32.7235,1,2,29,0,5,0
gene13344,24.4039,32.1505,0,32,510,0,0,0
gene13354,15.4863,31.6978,1,0,6,0,30,0
gene13360,5.40279,1.4769,1,18,2050,0,0,0
gene13347,7.29252,416.765,1,0,149,0,10,0
gene13357,4.49268,0.349733,1,1,344,0,0,0
gene13368,20.3063,25.2715,0,32,510,0,0,0
gene13359,204.185,21.3886,1,1,166,0,0,0
CUFF.1237,14.8155,8.60727,1,5,7,0,0,0
gene13367,8.21755,8.3854,0,4,794,0,0,0
CUFF.1238,27.522,34.2999,0,7,733,0,0,0
gene13362,52.011,57.6811,0,0,26,0,0,0
gene13377,4.05888,5.19929,0,0,166,0,0,0
gene13378,53.3759,45.139,0,0,179,0,0,0
gene13375,10.1702,14.425,0,1,152,0,0,0
gene13382,0.0188359,0.058475,0,0,6,0,0,0
gene13373,3.13176,0.655746,1,0,12,0,0,0
gene13371,0.667618,0.173346,1,18,2050,0,0,0
CUFF.1243,11.4076,4.79046,1,1,165,0,0,0
gene13372,2.04407,0.880346,0,0,3,0,0,0
gene13380,41.3918,17.5132,1,0,6,0,0,0
gene13379,40.667,61.0996,1,0,102,0,7,0
gene13381,0.57151,0.638505,0,4,634,0,0,0
gene13374,2.16248,0.583651,1,0,143,0,0,0
gene13376,45.9925,65.3707,1,0,8,0,15,0
CUFF.1244,45.5222,31.5772,1,4,634,0,0,0
gene13402,7.97629,7.55693,0,0,146,0,0,0
CUFF.1241,16.5956,8.37645,1,18,2050,0,0,0
gene13395,51.8949,55.4388,0,0,6,0,0,0
gene13400,22.1613,19.1056,0,1,275,0,0,0
gene13392,41.35,154.529,1,1,505,0,8,0
gene13385,3.41066,85.203,1,0,157,0,23,0
gene13387,4.51521,35.8623,1,6,679,0,16,0
gene13398,6.40758,2.22822,0,1,148,0,0,0
gene13384,42.6263,59.3478,0,0,206,0,0,0
gene13397,32.352,14.901,1,0,153,0,0,0
CUFF.1236,48.9884,186.261,1,1,236,0,50,0
gene13391,17.8528,26.6307,0,0,134,0,0,0
gene13394,58.6519,65.9744,0,0,4,0,0,0
gene13399,9.69808,11.2392,0,0,163,0,0,0
gene13396,2418.63,2615.09,0,0,7,0,0,0
gene13390,44.1526,113.303,1,2,68,0,11,0
gene13393,11.6852,11.3653,0,3,173,0,0,0
gene13409,18.9281,85.7996,1,0,6,0,8,0
gene13404,0,0.00392813,0,0,165,0,0,0
gene13407,0,0.0394033,0,0,168,0,0,0
gene13410,7.68933,18.3511,1,6,819,0,20,0
gene13406,12.3758,22.2312,1,0,161,0,16,0
gene13411,10.7821,15.647,1,1,147,0,16,0
gene13414,0.0369633,0,0,0,145,0,0,0
gene13413,0.655869,0.629524,0,0,167,0,0,0
gene13408,0.0379753,0,0,0,193,0,0,0
gene13419,0.130954,0.0185257,0,1,3,0,0,0
gene13417,0.448819,0.615187,0,1,359,0,0,0
gene13418,0.291826,0.0143725,0,0,87,0,0,0
gene13424,0.161161,0.651425,1,0,120,0,3,0
gene13421,19.4653,35.1732,1,0,132,0,18,0
gene13423,1.26939,1.28227,0,0,167,0,0,0
gene13416,0.28008,0.0343758,0,2,29,0,0,0
gene13422,0.0508046,0,0,0,176,0,0,0
gene13420,6.68498,1.29821,1,0,2,0,0,0
gene13415,0.0191111,0.0206262,0,0,6,0,0,0
gene13431,721.347,1024.28,0,1,313,0,0,0
gene13425,9.77621,8.10337,0,30,2344,0,0,0
gene13430,4.80575,0.750399,1,0,155,0,0,0
gene13435,0.979869,0.800142,0,0,154,0,0,0
gene13434,2557.01,2822.21,0,224,9884,0,0,0
gene13427,66.5867,66.047,0,11,1085,0,0,0
gene13429,18.5859,9.66197,1,1,243,0,0,0
gene13433,22.9315,25.8158,0,1,240,0,0,0
gene13426,54.9406,52.6218,0,0,130,0,0,0
CUFF.1240,13.1759,17.6661,0,0,151,0,0,0
gene13438,0.156506,0.1519,0,4,962,0,0,0
gene13444,3.77143,62.4328,1,224,9884,0,15,0
gene13443,0.315829,0.963808,0,0,147,0,0,0
gene13445,6.50109,263.035,1,0,206,0,4,0
gene13440,10.5587,14.783,0,4,962,0,0,0
gene13442,25.4953,11.4197,1,0,7,0,0,0
gene13439,60.7746,67.1906,0,0,143,0,0,0
gene13436,10.5875,15.8191,0,1,313,0,0,0
gene13437,10.2574,9.78076,0,0,3,0,0,0
CUFF.1247,0.0440859,0.129605,0,0,148,0,0,0
gene13452,33.018,32.4357,0,0,167,0,0,0
gene13453,29.5347,33.9994,0,0,118,0,0,0
gene13447,56.7444,38.3239,0,0,6,0,0,0
gene13454,16.3427,16.5285,0,1,272,0,0,0
gene13457,0.777591,0.678267,0,0,149,0,0,0
gene13458,452.315,43.7537,1,1,169,0,0,0
gene13455,35.8487,60.9727,1,0,134,0,20,0
gene13472,0,0,0,0,6,0,0,0
gene13470,0.0211334,0,0,0,90,0,0,0
gene13463,0,0,0,0,138,0,0,0
gene13477,0.0788967,0.296074,0,0,177,0,0,0
gene13469,0.0198145,0,0,4,59,0,0,0
gene13466,0,0,0,0,168,0,0,0
gene13464,0,0,0,1,290,0,0,0
gene13471,0.00440591,0,0,131,1043,0,0,0
gene13459,0,0.0462376,0,2,417,0,0,0
gene13474,0,0.0140131,0,1,293,0,0,0
gene13462,0,0,0,0,160,0,0,0
gene13485,1.96047,37.7826,1,0,7,0,3,0
gene13481,10.5628,200.58,1,2,48,0,7,0
gene13486,1.90728,58.1017,1,3,606,0,11,0
gene13480,19.3393,21.067,0,1,320,0,0,0
gene13488,0,0.0183223,0,4,500,0,0,0
gene13479,11.0177,9.73296,0,27,1541,0,0,0
gene13490,0,0,0,30,1444,0,0,0
gene13483,3.35762,1.85153,1,1,432,0,0,0
gene13484,0.296286,0.100164,0,0,176,0,0,0
gene13478,245.112,379.379,1,0,159,0,12,1
CUFF.1250,15.6822,3.28797,1,5,631,0,0,0
gene13534,9.10025,9.60558,0,0,163,0,0,0
gene13509,5.40627,3.05824,0,1,4,0,0,0
gene13499,44.8925,53.8961,0,0,170,0,0,0
gene13537,0,0.0104064,0,0,7,0,0,0
gene13500,12.1014,4.43993,1,3,547,0,0,0
gene13512,0.123567,0.0560201,0,0,137,0,0,0
gene13515,0.0350552,0,0,3,150,0,0,0
gene13502,84.1912,87.6458,0,0,372,0,0,0
gene13519,4.99448,1.52811,1,3,661,0,0,0
gene13506,33.9393,44.3445,0,0,147,0,0,0
gene13491,12.6691,42.1192,1,0,7,0,15,0
gene13507,0.212484,0.0507836,0,0,138,0,0,0
gene13539,0,0.0454938,0,4,119,0,0,0
gene13528,26.2678,33.1695,0,0,63,0,0,0
gene13522,0.0158979,0.0184043,0,0,7,0,0,0
gene13494,0.151635,8.03276,1,0,7,6,6,1
CUFF.1260,20.0979,12.9349,1,0,7,0,0,0
gene13532,32.5597,30.7391,0,2,368,0,0,0
gene13529,19.4663,15.3342,0,0,9,0,0,0
gene13525,0.0739054,0.110973,0,1,413,0,0,0
gene13536,0,0,0,21,587,0,0,0
gene13521,8.31483,8.11367,0,8,286,0,0,0
gene13498,56.8388,38.089,1,45,1029,0,0,0
gene13508,0.148623,0.687985,0,21,942,0,0,0
gene13535,68.4769,36.1273,1,45,852,0,0,0
gene13497,46.4502,69.1845,1,2,193,0,11,0
gene13511,0.165959,0.0182867,0,0,384,0,0,0
CUFF.1272,24.6329,18.2602,0,0,5,0,0,0
gene13503,39.7436,64.5826,1,0,3,0,6,0
gene13504,4.71958,4.97461,0,0,6,0,0,0
gene13501,21.5999,17.7391,0,0,5,0,0,0
gene13531,15.6551,15.8916,0,0,150,0,0,0
gene13526,16.0884,23.1634,0,6,274,0,0,0
gene13540,0,0.00900158,0,3,276,0,0,0
gene13505,0.126563,0.174122,0,0,5,0,0,0
gene13510,3.1435,0.105473,1,6,274,0,0,0
gene13538,0.0199036,0.259735,0,6,15,0,0,0
gene13523,3.42294,4.87702,0,0,6,0,0,0
gene13516,0.171773,0.0356216,0,0,7,0,0,0
gene13520,31.0915,45.0486,1,0,2,0,24,0
gene13496,42.9611,56.62,0,0,6,0,0,0
gene13533,4.98686,6.64928,0,6,274,0,0,0
gene13524,0.57773,0.0757986,1,0,5,0,0,0
CUFF.1246,25.0875,21.6232,0,0,36,0,0,0
gene13513,0.296697,0,0,0,145,0,0,0
gene13548,111.852,159.851,1,2,187,0,5,0
gene13544,13.3796,24.821,0,224,9884,0,0,0
gene13542,13.6761,16.3072,0,0,2,0,0,0
gene13549,10.3245,11.8443,0,27,1541,0,0,0
CUFF.1253,6.73018,8.54278,0,0,4,0,0,0
gene13553,0.0281691,0,0,1,254,0,0,0
gene13554,23.2738,26.0846,0,11,623,0,0,0
gene13555,0,0,0,10,254,0,0,0
gene13551,1.31998,1.59231,0,0,2,0,0,0
gene13546,10.4363,5.242,1,1,209,0,0,0
gene13541,166.135,180.298,0,0,145,0,0,0
CUFF.1256,56.0377,34.7596,1,0,159,0,0,0
CUFF.1251,13.7222,14.2498,0,1,33,0,0,0
gene13545,4.2065,6.47227,1,0,7,0,2,0
CUFF.1267,24.5515,19.0989,0,1,122,0,0,0
gene13561,0,0,0,1,169,0,0,0
gene13557,110.071,3.91243,1,1,154,0,0,0
gene13565,27.0417,27.9815,0,1,153,0,0,0
CUFF.1254,6.5018,6.69516,0,12,984,0,0,0
gene13558,14.8177,22.5831,0,5,215,0,0,0
gene13556,57.0798,29.9794,1,0,12,0,0,0
gene13564,3.90153,34.0053,1,5,553,0,6,0
gene13559,35.2868,47.5171,0,0,171,0,0,0
gene13567,2.93278,0.624491,1,2,169,0,0,0
gene13568,0.391891,0.0570052,1,7,378,0,0,0
gene13569,67.928,24.7132,1,0,159,0,0,0
gene13570,0.894188,0.0920145,1,30,1444,0,0,0
gene13574,0.804004,1.2712,0,0,163,0,0,0
gene13578,0.0167603,0.0338638,0,0,7,0,0,0
gene13580,0.00372729,0.0303813,0,2,519,0,0,0
